MONGODB | Topology type 'unknown' initializing.
MONGODB | Server localhost:27017 initializing.
MONGODB | Topology type 'unknown' changed to type 'single'.
MONGODB | Server description for localhost:27017 changed from 'unknown' to 'standalone'.
MONGODB | There was a change in the members of the 'single' topology.
MONGODB | localhost:27017 | triresults_development.delete | STARTED | {"delete"=>"races", "deletes"=>[{"q"=>{}, "limit"=>0}], "ordered"=>true}
Started GET "/assets/application.self-e80e8f2318043e8af94dddc2adad5a4f09739a8ebb323b3ab31cd71d45fd9113.css?body=1" for 127.0.0.1 at 2017-06-01 08:31:45 -0400


Started GET "/assets/jquery_ujs.self-784a997f6726036b1993eb2217c9cb558e1cbb801c6da88105588c56f13b466a.js?body=1" for 127.0.0.1 at 2017-06-01 08:31:45 -0400


Started GET "/assets/jquery.self-bd7ddd393353a8d2480a622e80342adf488fb6006d667e8b42e4c0073393abee.js?body=1" for 127.0.0.1 at 2017-06-01 08:31:45 -0400


Started GET "/assets/turbolinks.self-1d1fddf91adc38ac2045c51f0a3e05ca97d07d24d15a4dcbf705009106489e69.js?body=1" for 127.0.0.1 at 2017-06-01 08:31:45 -0400


Started GET "/assets/application.self-3b8dabdc891efe46b9a144b400ad69e37d7e5876bdc39dee783419a69d7ca819.js?body=1" for 127.0.0.1 at 2017-06-01 08:31:46 -0400


Started GET "/racers/569a58bbe301d083c3000501" for 127.0.0.1 at 2017-06-01 08:32:07 -0400
Processing by RacersController#show as HTML
  Parameters: {"id"=>"569a58bbe301d083c3000501"}
MONGODB | localhost:27017 | triresults_development.find | STARTED | {"find"=>"racers", "filter"=>{"_id"=>BSON::ObjectId('569a58bbe301d083c3000501')}}
MONGODB | localhost:27017 | triresults_development.find | SUCCEEDED | 0.011999s
  Rendered racers/show.html.erb within layouts/application (3.0ms)
Completed 200 OK in 325ms (Views: 271.8ms | ActiveRecord: 0.0ms)


Started GET "/racers" for 127.0.0.1 at 2017-06-01 08:32:09 -0400
Processing by RacersController#index as HTML
MONGODB | localhost:27017 | triresults_development.find | STARTED | {"find"=>"racers", "filter"=>{}}
MONGODB | localhost:27017 | triresults_development.find | SUCCEEDED | 0.019996s
MONGODB | localhost:27017 | triresults_development.getMore | STARTED | {"getMore"=>95832057533, "batchSize"=>0, "collection"=>"racers"}
MONGODB | localhost:27017 | triresults_development.getMore | SUCCEEDED | 0.124s
  Rendered racers/index.html.erb within layouts/application (2027.2ms)
Completed 200 OK in 2356ms (Views: 2353.8ms | ActiveRecord: 0.0ms)


Started GET "/races" for 127.0.0.1 at 2017-06-01 08:32:20 -0400
Processing by RacesController#index as HTML
MONGODB | localhost:27017 | triresults_development.find | STARTED | {"find"=>"races", "filter"=>{}, "sort"=>{"date"=>1}}
MONGODB | localhost:27017 | triresults_development.find | SUCCEEDED | 0.029001s
MONGODB | localhost:27017 | triresults_development.getMore | STARTED | {"getMore"=>90345095663, "batchSize"=>0, "collection"=>"races"}
MONGODB | localhost:27017 | triresults_development.getMore | SUCCEEDED | 0.017001s
  Rendered races/index.html.erb within layouts/application (714.0ms)
Completed 200 OK in 964ms (Views: 962.7ms | ActiveRecord: 0.0ms)


Started GET "/races/569a58b9e301d083c3000240" for 127.0.0.1 at 2017-06-01 08:32:24 -0400
Processing by RacesController#show as HTML
  Parameters: {"id"=>"569a58b9e301d083c3000240"}
MONGODB | localhost:27017 | triresults_development.find | STARTED | {"find"=>"races", "filter"=>{"_id"=>BSON::ObjectId('569a58b9e301d083c3000240')}}
MONGODB | localhost:27017 | triresults_development.find | SUCCEEDED | 0.003s
MONGODB | localhost:27017 | triresults_development.find | STARTED | {"find"=>"results", "filter"=>{"race._id"=>BSON::ObjectId('569a58b9e301d083c3000240')}, "sort"=>{"secs"=>1}}
MONGODB | localhost:27017 | triresults_development.find | SUCCEEDED | 0.019006s
  Rendered races/show.html.erb within layouts/application (230.0ms)
Completed 200 OK in 500ms (Views: 481.2ms | ActiveRecord: 0.0ms)


Started GET "/races/569a58b9e301d083c3000240" for 127.0.0.1 at 2017-06-01 08:33:14 -0400
Processing by RacesController#show as HTML
  Parameters: {"id"=>"569a58b9e301d083c3000240"}
MONGODB | localhost:27017 | triresults_development.find | STARTED | {"find"=>"races", "filter"=>{"_id"=>BSON::ObjectId('569a58b9e301d083c3000240')}}
MONGODB | localhost:27017 | triresults_development.find | SUCCEEDED | 0.011999s
MONGODB | localhost:27017 | triresults_development.find | STARTED | {"find"=>"results", "filter"=>{"race._id"=>BSON::ObjectId('569a58b9e301d083c3000240')}, "sort"=>{"secs"=>1, "last_name"=>1, "first_name"=>1}}
MONGODB | localhost:27017 | triresults_development.find | SUCCEEDED | 0.051995s
Overwriting existing field _id in class RacerInfo.
  Rendered races/show.html.erb within layouts/application (328.0ms)
Completed 200 OK in 708ms (Views: 582.3ms | ActiveRecord: 0.0ms)


Started GET "/assets/application.self-e80e8f2318043e8af94dddc2adad5a4f09739a8ebb323b3ab31cd71d45fd9113.css?body=1" for 127.0.0.1 at 2017-06-01 08:33:15 -0400


Started GET "/assets/jquery.self-bd7ddd393353a8d2480a622e80342adf488fb6006d667e8b42e4c0073393abee.js?body=1" for 127.0.0.1 at 2017-06-01 08:33:15 -0400


Started GET "/assets/turbolinks.self-1d1fddf91adc38ac2045c51f0a3e05ca97d07d24d15a4dcbf705009106489e69.js?body=1" for 127.0.0.1 at 2017-06-01 08:33:15 -0400


Started GET "/assets/jquery_ujs.self-784a997f6726036b1993eb2217c9cb558e1cbb801c6da88105588c56f13b466a.js?body=1" for 127.0.0.1 at 2017-06-01 08:33:15 -0400


Started GET "/assets/application.self-3b8dabdc891efe46b9a144b400ad69e37d7e5876bdc39dee783419a69d7ca819.js?body=1" for 127.0.0.1 at 2017-06-01 08:33:15 -0400
MONGODB | Broken pipe
MONGODB | Server description for localhost:27017 changed from 'standalone' to 'unknown'.


Started GET "/" for ::1 at 2017-06-01 09:13:18 -0400
Processing by Rails::WelcomeController#index as HTML
  Rendered c:/RailsInstaller/Ruby2.3.0/lib/ruby/gems/2.3.0/gems/railties-4.2.8/lib/rails/templates/rails/welcome/index.html.erb (26.0ms)
Completed 200 OK in 323ms (Views: 271.9ms | ActiveRecord: 0.0ms)


Started GET "/racers" for ::1 at 2017-06-01 09:14:08 -0400
Processing by RacersController#index as HTML
MONGODB | Topology type 'unknown' initializing.
MONGODB | Server localhost:27017 initializing.
MONGODB | Topology type 'unknown' changed to type 'single'.
MONGODB | Server description for localhost:27017 changed from 'unknown' to 'standalone'.
MONGODB | There was a change in the members of the 'single' topology.
MONGODB | localhost:27017 | triresults_development.find | STARTED | {"find"=>"racers", "filter"=>{}}
MONGODB | localhost:27017 | triresults_development.find | SUCCEEDED | 0.041004s
Overwriting existing field _id in class RacerInfo.
MONGODB | localhost:27017 | triresults_development.getMore | STARTED | {"getMore"=>94578575337, "batchSize"=>0, "collection"=>"racers"}
MONGODB | localhost:27017 | triresults_development.getMore | SUCCEEDED | 0.08s
  Rendered racers/index.html.erb within layouts/application (1946.1ms)
Completed 200 OK in 3242ms (Views: 3194.7ms | ActiveRecord: 0.0ms)


Started GET "/racers/569a58b9e301d083c3000362" for ::1 at 2017-06-01 09:15:11 -0400
Processing by RacersController#show as HTML
  Parameters: {"id"=>"569a58b9e301d083c3000362"}
MONGODB | localhost:27017 | triresults_development.find | STARTED | {"find"=>"racers", "filter"=>{"_id"=>BSON::ObjectId('569a58b9e301d083c3000362')}}
MONGODB | localhost:27017 | triresults_development.find | SUCCEEDED | 0.011999s
  Rendered racers/show.html.erb within layouts/application (4.0ms)
Completed 200 OK in 477ms (Views: 299.1ms | ActiveRecord: 0.0ms)


Started GET "/racers/569a58b9e301d083c3000362" for ::1 at 2017-06-01 09:24:27 -0400
Processing by RacersController#show as HTML
  Parameters: {"id"=>"569a58b9e301d083c3000362"}
MONGODB | localhost:27017 | triresults_development.find | STARTED | {"find"=>"racers", "filter"=>{"_id"=>BSON::ObjectId('569a58b9e301d083c3000362')}}
MONGODB | localhost:27017 | triresults_development.find | SUCCEEDED | 0.002997s
MONGODB | localhost:27017 | triresults_development.find | STARTED | {"find"=>"results", "filter"=>{"racer.racer_id"=>BSON::ObjectId('569a58b9e301d083c3000362')}, "sort"=>{"race.date"=>-1}}
MONGODB | localhost:27017 | triresults_development.find | SUCCEEDED | 0.068989s
  Rendered racers/show.html.erb within layouts/application (118.0ms)
Completed 200 OK in 437ms (Views: 428.2ms | ActiveRecord: 0.0ms)


Started GET "/assets/application.self-e80e8f2318043e8af94dddc2adad5a4f09739a8ebb323b3ab31cd71d45fd9113.css?body=1" for ::1 at 2017-06-01 09:24:28 -0400


Started GET "/assets/jquery.self-bd7ddd393353a8d2480a622e80342adf488fb6006d667e8b42e4c0073393abee.js?body=1" for ::1 at 2017-06-01 09:24:28 -0400


Started GET "/assets/turbolinks.self-1d1fddf91adc38ac2045c51f0a3e05ca97d07d24d15a4dcbf705009106489e69.js?body=1" for ::1 at 2017-06-01 09:24:28 -0400


Started GET "/assets/jquery_ujs.self-784a997f6726036b1993eb2217c9cb558e1cbb801c6da88105588c56f13b466a.js?body=1" for ::1 at 2017-06-01 09:24:28 -0400


Started GET "/assets/application.self-3b8dabdc891efe46b9a144b400ad69e37d7e5876bdc39dee783419a69d7ca819.js?body=1" for ::1 at 2017-06-01 09:24:28 -0400


Started GET "/racers/569a58b9e301d083c3000362" for ::1 at 2017-06-01 09:36:42 -0400
Processing by RacersController#show as HTML
  Parameters: {"id"=>"569a58b9e301d083c3000362"}
MONGODB | localhost:27017 | triresults_development.find | STARTED | {"find"=>"racers", "filter"=>{"_id"=>BSON::ObjectId('569a58b9e301d083c3000362')}}
MONGODB | localhost:27017 | triresults_development.find | SUCCEEDED | 0.018000000000000002s
MONGODB | localhost:27017 | triresults_development.find | STARTED | {"find"=>"results", "filter"=>{"racer.racer_id"=>BSON::ObjectId('569a58b9e301d083c3000362')}, "sort"=>{"race.date"=>-1}}
MONGODB | localhost:27017 | triresults_development.find | SUCCEEDED | 0.135001s
  Rendered racers/show.html.erb within layouts/application (181.0ms)
Completed 200 OK in 899ms (Views: 835.1ms | ActiveRecord: 0.0ms)


Started GET "/assets/application.self-e80e8f2318043e8af94dddc2adad5a4f09739a8ebb323b3ab31cd71d45fd9113.css?body=1" for ::1 at 2017-06-01 09:36:43 -0400


Started GET "/assets/turbolinks.self-1d1fddf91adc38ac2045c51f0a3e05ca97d07d24d15a4dcbf705009106489e69.js?body=1" for ::1 at 2017-06-01 09:36:44 -0400


Started GET "/assets/jquery_ujs.self-784a997f6726036b1993eb2217c9cb558e1cbb801c6da88105588c56f13b466a.js?body=1" for ::1 at 2017-06-01 09:36:44 -0400


Started GET "/assets/jquery.self-bd7ddd393353a8d2480a622e80342adf488fb6006d667e8b42e4c0073393abee.js?body=1" for ::1 at 2017-06-01 09:36:44 -0400


Started GET "/assets/application.self-3b8dabdc891efe46b9a144b400ad69e37d7e5876bdc39dee783419a69d7ca819.js?body=1" for ::1 at 2017-06-01 09:36:44 -0400


Started GET "/racers/569a58b9e301d083c3000362" for ::1 at 2017-06-01 09:40:41 -0400
Processing by RacersController#show as HTML
  Parameters: {"id"=>"569a58b9e301d083c3000362"}
MONGODB | localhost:27017 | triresults_development.find | STARTED | {"find"=>"racers", "filter"=>{"_id"=>BSON::ObjectId('569a58b9e301d083c3000362')}}
MONGODB | localhost:27017 | triresults_development.find | SUCCEEDED | 0.001002s
MONGODB | localhost:27017 | triresults_development.find | STARTED | {"find"=>"results", "filter"=>{"racer.racer_id"=>BSON::ObjectId('569a58b9e301d083c3000362')}, "sort"=>{"race.date"=>-1}}
MONGODB | localhost:27017 | triresults_development.find | SUCCEEDED | 0.024879s
  Rendered racers/show.html.erb within layouts/application (37.9ms)
Completed 200 OK in 316ms (Views: 307.5ms | ActiveRecord: 0.0ms)


Started GET "/assets/application.self-e80e8f2318043e8af94dddc2adad5a4f09739a8ebb323b3ab31cd71d45fd9113.css?body=1" for ::1 at 2017-06-01 09:40:41 -0400


Started GET "/assets/jquery_ujs.self-784a997f6726036b1993eb2217c9cb558e1cbb801c6da88105588c56f13b466a.js?body=1" for ::1 at 2017-06-01 09:40:41 -0400


Started GET "/assets/jquery.self-bd7ddd393353a8d2480a622e80342adf488fb6006d667e8b42e4c0073393abee.js?body=1" for ::1 at 2017-06-01 09:40:42 -0400


Started GET "/assets/turbolinks.self-1d1fddf91adc38ac2045c51f0a3e05ca97d07d24d15a4dcbf705009106489e69.js?body=1" for ::1 at 2017-06-01 09:40:42 -0400


Started GET "/assets/application.self-3b8dabdc891efe46b9a144b400ad69e37d7e5876bdc39dee783419a69d7ca819.js?body=1" for ::1 at 2017-06-01 09:40:42 -0400


Started GET "/racers/569a58b9e301d083c3000362" for ::1 at 2017-06-01 09:41:21 -0400
Processing by RacersController#show as HTML
  Parameters: {"id"=>"569a58b9e301d083c3000362"}
MONGODB | localhost:27017 | triresults_development.find | STARTED | {"find"=>"racers", "filter"=>{"_id"=>BSON::ObjectId('569a58b9e301d083c3000362')}}
MONGODB | localhost:27017 | triresults_development.find | SUCCEEDED | 0.003997s
MONGODB | localhost:27017 | triresults_development.find | STARTED | {"find"=>"results", "filter"=>{"racer.racer_id"=>BSON::ObjectId('569a58b9e301d083c3000362')}, "sort"=>{"race.date"=>-1}}
MONGODB | localhost:27017 | triresults_development.find | SUCCEEDED | 0.015999s
  Rendered racers/show.html.erb within layouts/application (32.0ms)
Completed 200 OK in 352ms (Views: 328.1ms | ActiveRecord: 0.0ms)


Started GET "/assets/jquery.self-bd7ddd393353a8d2480a622e80342adf488fb6006d667e8b42e4c0073393abee.js?body=1" for ::1 at 2017-06-01 09:41:22 -0400


Started GET "/assets/application.self-e80e8f2318043e8af94dddc2adad5a4f09739a8ebb323b3ab31cd71d45fd9113.css?body=1" for ::1 at 2017-06-01 09:41:22 -0400


Started GET "/assets/jquery_ujs.self-784a997f6726036b1993eb2217c9cb558e1cbb801c6da88105588c56f13b466a.js?body=1" for ::1 at 2017-06-01 09:41:22 -0400


Started GET "/assets/turbolinks.self-1d1fddf91adc38ac2045c51f0a3e05ca97d07d24d15a4dcbf705009106489e69.js?body=1" for ::1 at 2017-06-01 09:41:22 -0400


Started GET "/assets/application.self-3b8dabdc891efe46b9a144b400ad69e37d7e5876bdc39dee783419a69d7ca819.js?body=1" for ::1 at 2017-06-01 09:41:22 -0400


Started GET "/racers/569a58b9e301d083c3000362" for ::1 at 2017-06-01 09:41:40 -0400
Processing by RacersController#show as HTML
  Parameters: {"id"=>"569a58b9e301d083c3000362"}
MONGODB | localhost:27017 | triresults_development.find | STARTED | {"find"=>"racers", "filter"=>{"_id"=>BSON::ObjectId('569a58b9e301d083c3000362')}}
MONGODB | localhost:27017 | triresults_development.find | SUCCEEDED | 0.000998s
MONGODB | localhost:27017 | triresults_development.find | STARTED | {"find"=>"results", "filter"=>{"racer.racer_id"=>BSON::ObjectId('569a58b9e301d083c3000362')}, "sort"=>{"race.date"=>-1}}
MONGODB | localhost:27017 | triresults_development.find | SUCCEEDED | 0.014007s
  Rendered racers/show.html.erb within layouts/application (27.0ms)
Completed 200 OK in 407ms (Views: 398.5ms | ActiveRecord: 0.0ms)


Started GET "/assets/jquery.self-bd7ddd393353a8d2480a622e80342adf488fb6006d667e8b42e4c0073393abee.js?body=1" for ::1 at 2017-06-01 09:41:40 -0400


Started GET "/assets/application.self-3b8dabdc891efe46b9a144b400ad69e37d7e5876bdc39dee783419a69d7ca819.js?body=1" for ::1 at 2017-06-01 09:41:41 -0400


Started GET "/assets/jquery_ujs.self-784a997f6726036b1993eb2217c9cb558e1cbb801c6da88105588c56f13b466a.js?body=1" for ::1 at 2017-06-01 09:41:41 -0400


Started GET "/assets/turbolinks.self-1d1fddf91adc38ac2045c51f0a3e05ca97d07d24d15a4dcbf705009106489e69.js?body=1" for ::1 at 2017-06-01 09:41:41 -0400


Started GET "/assets/application.self-e80e8f2318043e8af94dddc2adad5a4f09739a8ebb323b3ab31cd71d45fd9113.css?body=1" for ::1 at 2017-06-01 09:41:41 -0400
MONGODB | Topology type 'unknown' initializing.
MONGODB | Server localhost:27017 initializing.
MONGODB | Topology type 'unknown' changed to type 'single'.
MONGODB | Server description for localhost:27017 changed from 'unknown' to 'standalone'.
MONGODB | There was a change in the members of the 'single' topology.
MONGODB | localhost:27017 | triresults_development.find | STARTED | {"find"=>"races", "filter"=>{"date"=>{"$gte"=>2017-06-01 00:00:00 UTC}}, "projection"=>{"race"=>1}}
MONGODB | localhost:27017 | triresults_development.find | SUCCEEDED | 0.026s
MONGODB | localhost:27017 | triresults_development.count | STARTED | {"count"=>"races", "query"=>{"date"=>{"$gte"=>2017-06-01 00:00:00 UTC}}}
MONGODB | localhost:27017 | triresults_development.count | SUCCEEDED | 0.002s
MONGODB | localhost:27017 | triresults_development.find | STARTED | {"find"=>"races", "filter"=>{"date"=>{"$gte"=>2017-06-01 00:00:00 UTC}}}
MONGODB | localhost:27017 | triresults_development.find | SUCCEEDED | 0.034016s
MONGODB | localhost:27017 | triresults_development.find | STARTED | {"find"=>"races", "filter"=>{"date"=>{"$gte"=>2017-06-01 00:00:00 UTC}}}
MONGODB | localhost:27017 | triresults_development.find | SUCCEEDED | 0.039023s
Overwriting existing field _id in class RacerInfo.
MONGODB | localhost:27017 | triresults_development.insert | STARTED | {"insert"=>"racers", "documents"=>[{"_id"=>BSON::ObjectId('59301f806b262d0eacd51108'), "info"=>{"fn"=>"thing", "ln"=>"two", "g"=>"F", "yr"=>1970, "racer_id"=>BSON::ObjectId('59301f806b262d0eacd51108')}}], "ordered"=>true}
MONGODB | localhost:27017 | triresults_development.insert | SUCCEEDED | 0.012995s
MONGODB | localhost:27017 | triresults_development.find | STARTED | {"find"=>"racers", "filter"=>{"_id"=>BSON::ObjectId('59301f806b262d0eacd51108')}}
MONGODB | localhost:27017 | triresults_development.find | SUCCEEDED | 0.002002s
MONGODB | localhost:27017 | triresults_development.find | STARTED | {"find"=>"results", "filter"=>{"racer.racer_id"=>BSON::ObjectId('59301f806b262d0eacd51108')}, "projection"=>{"race._id"=>1}, "sort"=>{"race.date"=>-1}}
MONGODB | localhost:27017 | triresults_development.find | SUCCEEDED | 0.022993s
MONGODB | localhost:27017 | triresults_development.find | STARTED | {"find"=>"racers", "filter"=>{"_id"=>BSON::ObjectId('59301f806b262d0eacd51108')}}
MONGODB | localhost:27017 | triresults_development.find | SUCCEEDED | 0.003002s
MONGODB | localhost:27017 | triresults_development.find | STARTED | {"find"=>"results", "filter"=>{"racer.racer_id"=>BSON::ObjectId('59301f806b262d0eacd51108')}, "projection"=>{"race._id"=>1}, "sort"=>{"race.date"=>-1}}
MONGODB | localhost:27017 | triresults_development.find | SUCCEEDED | 0.022157s
MONGODB | localhost:27017 | triresults_development.find | STARTED | {"find"=>"races", "filter"=>{"date"=>{"$gte"=>2017-06-01 00:00:00 UTC}}}
MONGODB | localhost:27017 | triresults_development.find | SUCCEEDED | 0.028998s
MONGODB | localhost:27017 | triresults_development.find | STARTED | {"find"=>"races", "filter"=>{"date"=>{"$gte"=>2017-06-01 00:00:00 UTC}}}
MONGODB | localhost:27017 | triresults_development.find | SUCCEEDED | 0.025039s
MONGODB | localhost:27017 | triresults_development.find | STARTED | {"find"=>"racers", "filter"=>{"_id"=>BSON::ObjectId('59301f6e6b262d0eacd51107')}}
MONGODB | localhost:27017 | triresults_development.find | SUCCEEDED | 0.001002s


Started GET "/racers/569a58b9e301d083c3000362" for ::1 at 2017-06-01 10:09:51 -0400
Processing by RacersController#show as HTML
  Parameters: {"id"=>"569a58b9e301d083c3000362"}
MONGODB | localhost:27017 | triresults_development.find | STARTED | {"find"=>"racers", "filter"=>{"_id"=>BSON::ObjectId('569a58b9e301d083c3000362')}}
MONGODB | localhost:27017 | triresults_development.find | SUCCEEDED | 0.012003999999999999s
Overwriting existing field _id in class RacerInfo.
MONGODB | localhost:27017 | triresults_development.find | STARTED | {"find"=>"results", "filter"=>{"racer.racer_id"=>BSON::ObjectId('569a58b9e301d083c3000362')}, "sort"=>{"race.date"=>-1}}
MONGODB | localhost:27017 | triresults_development.find | SUCCEEDED | 0.026s
  Rendered racers/show.html.erb within layouts/application (172.0ms)
Completed 200 OK in 608ms (Views: 451.3ms | ActiveRecord: 0.0ms)


Started GET "/assets/application.self-e80e8f2318043e8af94dddc2adad5a4f09739a8ebb323b3ab31cd71d45fd9113.css?body=1" for ::1 at 2017-06-01 10:09:52 -0400


Started GET "/assets/turbolinks.self-1d1fddf91adc38ac2045c51f0a3e05ca97d07d24d15a4dcbf705009106489e69.js?body=1" for ::1 at 2017-06-01 10:09:52 -0400


Started GET "/assets/jquery_ujs.self-784a997f6726036b1993eb2217c9cb558e1cbb801c6da88105588c56f13b466a.js?body=1" for ::1 at 2017-06-01 10:09:52 -0400


Started GET "/assets/application.self-3b8dabdc891efe46b9a144b400ad69e37d7e5876bdc39dee783419a69d7ca819.js?body=1" for ::1 at 2017-06-01 10:09:52 -0400


Started GET "/assets/jquery.self-bd7ddd393353a8d2480a622e80342adf488fb6006d667e8b42e4c0073393abee.js?body=1" for ::1 at 2017-06-01 10:09:52 -0400


Started GET "/racers/569a58b9e301d083c3000362/edit" for ::1 at 2017-06-01 10:11:09 -0400
Processing by RacersController#edit as HTML
  Parameters: {"id"=>"569a58b9e301d083c3000362"}
